11/20/2017 17:00:05,5457.4926334407,verizon.net,
11/20/2017 17:00:07,4426.2621832635,rogers.com,
11/20/2017 17:00:09,3452.6859416169,shawcable.net,
11/20/2017 17:00:12,4245.0443015011,frontiernet.net,
11/20/2017 17:00:13,2977.548658767,aussiebb.net,
11/20/2017 17:00:13,3026.5198414021,gatech.edu,
11/20/2017 17:00:20,2434.9987420967,frontiernet.net,
11/20/2017 17:00:20,5517.5254012039,verizon.net,
11/20/2017 17:00:23,1515.9049360482,rr.com,
11/20/2017 17:00:29,1196.7998848834,sbcglobal.net,
11/20/2017 17:00:29,14950.04071176,cox.net,
11/20/2017 17:00:29,1209.3325866481,sbcglobal.net,
11/20/2017 17:00:30,1306.8945774279,t-ipconnect.de,
11/20/2017 17:00:36,10764.392461961,verizon.net,
11/20/2017 17:00:42,4226.9054530497,aussiebb.net,
11/20/2017 17:00:52,769.4871591502,comcast.net,or
11/20/2017 17:00:54,801.07532096717,web-pass.com,
11/20/2017 17:01:01,2668.2151933492,uni-bremen.de,
11/20/2017 17:01:03,6820.3194919228,fuse.net,
11/20/2017 17:01:08,3946.5223279072,cableone.net,
11/20/2017 17:01:14,621.66137829514,comcast.net,or
11/20/2017 17:01:16,727.31175341441,wideopenwest.com,
11/20/2017 17:01:18,2244.5319341841,telus.net,
11/20/2017 17:01:24,6784.927986801,farmerstel.com,
11/20/2017 17:01:30,2709.3319761548,bcube.co.uk,
11/20/2017 17:01:36,626.3199002757,virginm.net,
11/20/2017 17:01:44,444.87433597468,anu.edu.au,
11/20/2017 17:01:46,1228.7609719427,comcast.net,wa
11/20/2017 17:01:47,10048.934345098,rr.com,
11/20/2017 17:01:49,1661.1451879023,verizon.net,
11/20/2017 17:01:51,237.62860032859,sbcglobal.net,
11/20/2017 17:02:01,1368.3544784472,cox.net,
11/20/2017 17:02:15,797.15186069235,bhn.net,
11/20/2017 17:02:18,306.3444840139,spirit.net.au,
11/20/2017 17:02:23,2539.2571229956,bresnan.net,
11/20/2017 17:02:24,295.01730327438,on.net,
11/20/2017 17:02:26,4349.8105777261,teksavvy.com,
11/20/2017 17:02:28,2945.9529746875,cox.net,
11/20/2017 17:02:43,215.44200132887,comcastbusiness.net,
11/20/2017 17:02:49,429.96088312235,comcast.net,ca
11/20/2017 17:02:53,6787.5185449219,paetec.net,
11/20/2017 17:02:54,1107.9561040185,optonline.net,
11/20/2017 17:02:58,6430.4480304675,telenet.be,
11/20/2017 17:02:59,5088.5904828771,2talk.co.nz,
11/20/2017 17:03:00,5924.8924782469,cox.net,
11/20/2017 17:03:00,1835.3655568575,fuse.net,
11/20/2017 17:03:05,1708.2853948143,wanadoo.fr,
11/20/2017 17:03:07,324.88264128467,comcast.net,ca
11/20/2017 17:03:08,13662.832124665,bydeluxe.com,
11/20/2017 17:03:12,5190.1143652523,optonline.net,
11/20/2017 17:03:29,354.64388679019,t-ipconnect.de,
11/20/2017 17:03:31,5198.0512496658,verizon.net,
11/20/2017 17:03:39,5097.5098101107,myvzw.com,
11/20/2017 17:03:40,2077.7386871286,monkeybrains.net,
11/20/2017 17:03:46,2584.7734177591,videotron.ca,
11/20/2017 17:03:56,4390.7021660281,plus.net,
11/20/2017 17:04:04,969.61516640473,verizon.net,
11/20/2017 17:04:06,433.01388269714,comcast.net,wa
11/20/2017 17:04:08,2093.9519751505,cox.net,
11/20/2017 17:04:08,104.61826018825,virginm.net,
11/20/2017 17:04:12,629.53055424527,comcast.net,ca
11/20/2017 17:04:32,1138.3430933634,verizon.net,
11/20/2017 17:04:34,5728.9004902416,att.net,
11/20/2017 17:04:40,154.59003381777,comcast.net,mi
11/20/2017 17:04:44,755.30199810906,comcast.net,ca
11/20/2017 17:04:44,1589.9695354705,amsterdamresidential.com,
11/20/2017 17:04:45,902.70111900587,unitymediagroup.de,
11/20/2017 17:04:49,4888.0928860806,charter.com,
11/20/2017 17:05:11,14483.487083717,bell.ca,
11/20/2017 17:05:12,393.01059835038,mchsi.com,
11/20/2017 17:05:15,9751.0020019788,qwest.net,
11/20/2017 17:05:20,4832.987009012,virginm.net,
11/20/2017 17:05:20,1942.8432408727,rr.com,
11/20/2017 17:05:21,12102.302275546,verizon.net,
11/20/2017 17:05:31,302.8521379671,t-ipconnect.de,
11/20/2017 17:05:33,1458.871400339,wideopenwest.com,
11/20/2017 17:05:35,4988.654987395,d1-online.com,
11/20/2017 17:05:42,3258.7723545803,myrepublic.co.nz,
11/20/2017 17:05:44,1079.1153327552,comcast.net,wa
11/20/2017 17:05:46,609.99513917518,sbcglobal.net,
11/20/2017 17:05:48,258.69229417126,comcast.net,fl
11/20/2017 17:05:52,536.92449370869,sbcglobal.net,
11/20/2017 17:06:07,2468.046766021,ziggo.nl,
11/20/2017 17:06:09,914.06967636952,comcast.net,or
11/20/2017 17:06:21,602.17085381425,verizon.net,
11/20/2017 17:06:34,3240.0956676649,rr.com,
11/20/2017 17:06:39,14579.865158134,sbcglobal.net,
11/20/2017 17:06:45,2450.1734165512,charter.com,
11/20/2017 17:06:53,417.84547823273,iinet.net.au,
11/20/2017 17:06:53,3472.5607367221,gci.net,
11/20/2017 17:07:02,3463.6462924892,verizon.net,
11/20/2017 17:07:04,3682.2445624858,kabel-badenwuerttemberg.de,
11/20/2017 17:07:05,623.63203507304,mindspring.com,
11/20/2017 17:07:10,471.32618629493,cybercable.net.mx,
11/20/2017 17:07:10,1890.0371099181,sbcglobal.net,
11/20/2017 17:07:17,1004.9657493014,skybroadband.com,
11/20/2017 17:07:19,1135.8108786176,comcastbusiness.net,
11/20/2017 17:07:20,7020.7315788781,wiline.com,
11/20/2017 17:07:33,5736.3427204388,usinternet.com,
11/20/2017 17:07:50,947.0882874155,timbrasil.com.br,
11/20/2017 17:08:07,1158.6456227863,comcastbusiness.net,
11/20/2017 17:08:10,504.60228052713,sky.com,
11/20/2017 17:08:11,9410.2341095649,downstairsgeek.com,
11/20/2017 17:08:12,5135.1524377723,rr.com,
11/20/2017 17:08:16,360.22708703964,comcast.net,il
11/20/2017 17:08:28,5028.6147875535,frontiernet.net,
11/20/2017 17:08:30,6387.8431889308,secrethouse.party,
11/20/2017 17:08:31,1535.9450794784,rr.com,
11/20/2017 17:08:35,1424.9926422375,level3.net,
11/20/2017 17:08:37,5535.8010468221,cox.net,
11/20/2017 17:08:46,345.28020898141,comcast.net,mn
11/20/2017 17:08:55,1599.1384379661,charter.com,
11/20/2017 17:08:56,2904.2658418173,spcsdns.net,
11/20/2017 17:08:57,475.84901303316,comcast.net,ca
11/20/2017 17:09:16,883.05371469551,mesh.ad.jp,
11/20/2017 17:09:24,273.62197681687,comcast.net,nj
11/20/2017 17:09:33,4910.9906704188,ebox.net,
11/20/2017 17:09:39,4771.1558449104,cox.net,
11/20/2017 17:09:42,2006.1168561457,207.in-addr.arpa,
11/20/2017 17:09:54,524.50999475755,comcast.net,ca
11/20/2017 17:09:54,2144.4554624415,spcsdns.net,
11/20/2017 17:09:56,5061.9847951905,cox.net,
11/20/2017 17:10:00,741.0856566524,sefiber.dk,
11/20/2017 17:10:20,10870.153686668,savagebeast.com,
11/20/2017 17:10:31,657.55070860699,comcast.net,ca
11/20/2017 17:10:44,1865.5486042528,shawcable.net,
11/20/2017 17:10:49,4764.0047649284,poneytelecom.eu,
11/20/2017 17:10:49,3038.2533482585,bell.ca,
11/20/2017 17:10:59,6375.5295604161,poneytelecom.eu,
11/20/2017 17:11:06,504.49076798651,verizon.net,
11/20/2017 17:11:21,218.60820583019,comcast.net,ga
11/20/2017 17:11:26,11494.23302507,verizon.net,
11/20/2017 17:11:32,4508.5196407097,poneytelecom.eu,
11/20/2017 17:11:35,2732.7501127228,charter.com,
11/20/2017 17:11:36,342.8596238272,ocn.ne.jp,
11/20/2017 17:11:50,673.93024053381,teksavvy.com,
11/20/2017 17:11:52,3602.4017726803,monkeybrains.net,
11/20/2017 17:12:01,994.78017750025,xplornet.com,
11/20/2017 17:12:08,398.62792578245,digikabel.hu,
11/20/2017 17:12:13,1486.2567768807,zen.co.uk,
11/20/2017 17:12:18,6774.5497015587,verizon.net,
11/20/2017 17:12:27,5466.0206862778,optonline.net,
11/20/2017 17:12:34,565.88623347076,comcast.net,ca
11/20/2017 17:12:45,682.25229160679,bhn.net,
11/20/2017 17:12:45,1039.9494466918,iinet.net.au,
11/20/2017 17:12:51,6306.1854694837,rr.com,
11/20/2017 17:13:04,2021.8434169442,numericable.fr,
11/20/2017 17:13:04,809.57682503379,sbcglobal.net,
11/20/2017 17:13:04,7229.5732634037,shawcable.net,
11/20/2017 17:13:33,987.91025465093,qwest.net,
11/20/2017 17:13:39,4705.0822626086,cox.net,
11/20/2017 17:13:43,2302.0410742997,teksavvy.com,
11/20/2017 17:13:46,7459.5391532829,sonic.net,
11/20/2017 17:13:57,1413.1801076884,sbcglobal.net,
11/20/2017 17:14:00,5613.2624771719,start.ca,
11/20/2017 17:14:04,21957.006861425,telus.net,
11/20/2017 17:14:15,3430.5800044706,btcentralplus.com,
11/20/2017 17:14:15,1863.2317186836,quicknet.se,
11/20/2017 17:14:25,5714.4577427268,att.net,
11/20/2017 17:14:26,4792.0355606334,btcentralplus.com,
11/20/2017 17:14:28,7926.1167646766,charter.com,
11/20/2017 17:14:46,11919.498772241,sbcglobal.net,
11/20/2017 17:15:03,4601.6421248349,cox.net,
11/20/2017 17:15:04,9162.1756823766,shawcable.net,
11/20/2017 17:15:05,216.69801471599,skybeam.com,
11/20/2017 17:15:16,5254.918780299,att.net,
11/20/2017 17:15:17,269.19394527251,comcast.net,ga
11/20/2017 17:15:44,7278.2917930916,beanfield.net,
11/20/2017 17:15:47,145.72764486043,comcast.net,md
11/20/2017 17:15:56,512.27178420892,bhn.net,
11/20/2017 17:16:01,1617.8435360114,rr.com,
11/20/2017 17:16:06,2457.7682224515,fibertel.com.ar,
11/20/2017 17:16:20,1028.6731583982,comcast.net,wa
11/20/2017 17:16:36,1090.4484345288,cox.net,
11/20/2017 17:17:04,7334.6972433368,telus.net,
11/20/2017 17:17:22,4428.3512277375,rr.com,
